,anomes,id_comunidade,id_release_train,id_squad,qtde_historias_totais,soma_leadtime_totais,leadtime_medio,qtde_historias_categ_software,soma_leadtime_categ_software,leadtime_medio_categ_software,qtde_historias_categ_infra,soma_leadtime_categ_infra,leadtime_medio_categ_infra,perc_hist_software,qtde_bugs_totais,qtde_bugs_cancelados,qtde_bugs_corrigidos,perc_bugs_cancelados,perc_bugs_corrigidos,dat_psst,dia_psst,ano_psst
912,202404,C01,RT02,S05,37,213.48,5.77,16,129.7,8.11,11,64.08,5.83,0.432,31,1,31,0.032,1.0,2025-07-14,14,2025
913,202404,C01,RT02,S05,72,634.42,8.81,62,314.39,5.07,3,7.23,2.41,0.861,6,3,2,0.5,0.333,2025-07-14,14,2025
914,202404,C01,RT02,S05,43,51.47,1.2,14,15.91,1.14,26,98.33,3.78,0.326,29,9,10,0.31,0.345,2025-07-14,14,2025
915,202404,C03,RT02,S06,45,211.4,4.7,35,215.53,6.16,6,49.95,8.33,0.778,24,7,2,0.292,0.083,2025-07-14,14,2025
916,202404,C03,RT02,S06,72,549.46,7.63,61,600.53,9.84,6,36.17,6.03,0.847,23,12,5,0.522,0.217,2025-07-14,14,2025
917,202404,C03,RT02,S06,74,698.17,9.43,34,301.04,8.85,6,23.58,3.93,0.459,40,31,5,0.775,0.125,2025-07-14,14,2025
918,202404,C04,RT03,S07,28,129.73,4.63,21,134.38,6.4,6,22.83,3.8,0.75,41,18,35,0.439,0.854,2025-07-14,14,2025
919,202404,C04,RT03,S07,96,551.26,5.74,44,302.41,6.87,12,99.39,8.28,0.458,10,6,3,0.6,0.3,2025-07-14,14,2025
920,202404,C04,RT03,S07,48,125.06,2.61,36,65.94,1.83,6,10.79,1.8,0.75,24,2,17,0.083,0.708,2025-07-14,14,2025
921,202404,C04,RT01,S08,32,80.24,2.51,0,1.53,0.0,21,58.52,2.79,0.0,46,0,39,0.0,0.848,2025-07-14,14,2025
922,202404,C04,RT01,S08,39,174.25,4.47,28,61.86,2.21,1,4.52,4.52,0.718,25,6,7,0.24,0.28,2025-07-14,14,2025
923,202404,C04,RT01,S08,12,40.69,3.39,0,5.73,0.0,12,28.5,2.38,0.0,9,4,5,0.444,0.556,2025-07-14,14,2025
924,202404,C03,RT03,S09,14,66.41,4.74,3,26.15,8.72,10,17.63,1.76,0.214,41,38,10,0.927,0.244,2025-07-14,14,2025
925,202404,C03,RT03,S09,93,226.7,2.44,86,358.75,4.17,3,27.96,9.32,0.925,33,6,26,0.182,0.788,2025-07-14,14,2025
926,202404,C03,RT03,S09,48,104.7,2.18,7,39.38,5.63,32,215.86,6.75,0.146,11,2,5,0.182,0.455,2025-07-14,14,2025
927,202404,C01,RT01,S10,84,338.15,4.03,61,261.83,4.29,5,41.5,8.3,0.726,6,1,2,0.167,0.333,2025-07-14,14,2025
928,202404,C01,RT01,S10,27,47.89,1.77,13,13.6,1.05,11,68.01,6.18,0.481,30,7,17,0.233,0.567,2025-07-14,14,2025
929,202404,C01,RT01,S10,12,19.23,1.6,4,18.98,4.75,3,21.36,7.12,0.333,42,16,11,0.381,0.262,2025-07-14,14,2025
930,202404,C02,RT03,S11,45,435.39,9.68,3,16.53,5.51,17,160.09,9.42,0.067,40,5,0,0.125,0.0,2025-07-14,14,2025
931,202404,C02,RT03,S11,68,516.69,7.6,62,306.32,4.94,6,24.38,4.06,0.912,18,11,7,0.611,0.389,2025-07-14,14,2025
932,202404,C02,RT03,S11,91,627.29,6.89,49,247.02,5.04,39,148.92,3.82,0.538,2,0,1,0.0,0.5,2025-07-14,14,2025
933,202404,C03,RT02,S12,61,490.97,8.05,25,61.42,2.46,1,2.26,2.26,0.41,17,5,4,0.294,0.235,2025-07-14,14,2025
934,202404,C03,RT02,S12,21,87.76,4.18,20,150.23,7.51,1,6.22,6.22,0.952,19,13,7,0.684,0.368,2025-07-14,14,2025
935,202404,C03,RT02,S12,42,226.39,5.39,30,255.05,8.5,10,17.57,1.76,0.714,38,13,5,0.342,0.132,2025-07-14,14,2025
936,202404,C05,RT01,S13,28,159.58,5.7,3,9.57,3.19,9,44.7,4.97,0.107,29,6,15,0.207,0.517,2025-07-14,14,2025
937,202404,C05,RT01,S13,10,11.01,1.1,4,31.85,7.96,5,25.39,5.08,0.4,46,45,39,0.978,0.848,2025-07-14,14,2025
938,202404,C05,RT01,S13,65,413.37,6.36,46,303.01,6.59,9,45.91,5.1,0.708,29,17,25,0.586,0.862,2025-07-14,14,2025
939,202404,C04,RT02,S14,27,113.21,4.19,5,28.51,5.7,11,70.56,6.41,0.185,37,17,28,0.459,0.757,2025-07-14,14,2025
940,202404,C04,RT02,S14,86,199.04,2.31,47,270.45,5.75,6,37.07,6.18,0.547,16,12,2,0.75,0.125,2025-07-14,14,2025
941,202404,C04,RT02,S14,34,175.97,5.18,10,67.96,6.8,10,91.57,9.16,0.294,3,2,2,0.667,0.667,2025-07-14,14,2025
942,202404,C01,RT01,S15,16,107.43,6.71,2,19.49,9.74,14,80.6,5.76,0.125,23,8,17,0.348,0.739,2025-07-14,14,2025
943,202404,C01,RT01,S15,80,400.48,5.01,43,335.61,7.8,14,21.22,1.52,0.537,46,1,20,0.022,0.435,2025-07-14,14,2025
944,202404,C01,RT01,S15,59,338.9,5.74,56,461.28,8.24,1,7.86,7.86,0.949,37,24,4,0.649,0.108,2025-07-14,14,2025
945,202404,C05,RT03,S16,45,56.77,1.26,43,284.95,6.63,1,9.09,9.09,0.956,38,5,35,0.132,0.921,2025-07-14,14,2025
946,202404,C05,RT03,S16,50,200.71,4.01,4,8.08,2.02,19,42.76,2.25,0.08,33,28,31,0.848,0.939,2025-07-14,14,2025
947,202404,C05,RT03,S16,49,157.02,3.2,21,39.07,1.86,3,8.45,2.82,0.429,24,13,9,0.542,0.375,2025-07-14,14,2025
948,202404,C01,RT02,S17,54,528.05,9.78,7,59.86,8.55,9,46.58,5.18,0.13,20,17,2,0.85,0.1,2025-07-14,14,2025
949,202404,C01,RT02,S17,17,145.84,8.58,14,112.11,8.01,0,8.56,0.0,0.824,31,25,30,0.806,0.968,2025-07-14,14,2025
950,202404,C01,RT02,S17,84,375.81,4.47,4,27.41,6.85,2,10.82,5.41,0.048,41,13,12,0.317,0.293,2025-07-14,14,2025
951,202404,C03,RT03,S18,42,276.55,6.58,0,8.55,0.0,5,44.32,8.86,0.0,38,38,20,1.0,0.526,2025-07-14,14,2025
952,202404,C03,RT03,S18,59,497.68,8.44,39,178.52,4.58,19,28.95,1.52,0.661,21,4,20,0.19,0.952,2025-07-14,14,2025
953,202404,C03,RT03,S18,53,111.39,2.1,15,134.38,8.96,37,129.59,3.5,0.283,17,3,3,0.176,0.176,2025-07-14,14,2025
954,202404,C04,RT01,S19,10,65.21,6.52,10,97.75,9.78,0,1.47,0.0,1.0,40,34,14,0.85,0.35,2025-07-14,14,2025
955,202404,C04,RT01,S19,35,73.78,2.11,0,3.82,0.0,34,332.13,9.77,0.0,15,3,6,0.2,0.4,2025-07-14,14,2025
956,202404,C04,RT01,S19,96,288.2,3.0,23,152.21,6.62,36,209.99,5.83,0.24,23,7,7,0.304,0.304,2025-07-14,14,2025
957,202404,C05,RT03,S20,59,362.95,6.15,36,170.82,4.75,12,38.12,3.18,0.61,7,6,2,0.857,0.286,2025-07-14,14,2025
958,202404,C05,RT03,S20,84,547.52,6.52,72,277.1,3.85,12,29.88,2.49,0.857,9,5,9,0.556,1.0,2025-07-14,14,2025
959,202404,C05,RT03,S20,79,245.91,3.11,72,627.55,8.72,4,18.13,4.53,0.911,2,0,0,0.0,0.0,2025-07-14,14,2025
960,202405,C03,RT03,S01,12,58.07,4.84,2,8.23,4.12,10,32.48,3.25,0.167,44,13,30,0.295,0.682,2025-07-14,14,2025
961,202405,C03,RT03,S01,89,133.29,1.5,44,296.18,6.73,12,14.03,1.17,0.494,2,2,0,1.0,0.0,2025-07-14,14,2025
962,202405,C03,RT03,S01,16,139.89,8.74,6,15.61,2.6,3,23.03,7.68,0.375,4,0,1,0.0,0.25,2025-07-14,14,2025
963,202405,C02,RT02,S02,54,249.26,4.62,16,107.41,6.71,27,255.96,9.48,0.296,5,0,3,0.0,0.6,2025-07-14,14,2025
964,202405,C02,RT02,S02,12,48.19,4.02,5,26.5,5.3,3,5.67,1.89,0.417,25,6,14,0.24,0.56,2025-07-14,14,2025
965,202405,C02,RT02,S02,48,252.45,5.26,19,174.89,9.2,15,147.32,9.82,0.396,6,6,3,1.0,0.5,2025-07-14,14,2025
966,202405,C02,RT03,S03,78,558.87,7.17,25,159.98,6.4,12,31.85,2.65,0.321,12,7,4,0.583,0.333,2025-07-14,14,2025
967,202405,C02,RT03,S03,90,775.32,8.61,69,347.64,5.04,1,2.56,2.56,0.767,25,6,21,0.24,0.84,2025-07-14,14,2025
968,202405,C02,RT03,S03,73,560.28,7.68,23,225.76,9.82,34,47.61,1.4,0.315,9,6,5,0.667,0.556,2025-07-14,14,2025
969,202405,C05,RT03,S04,26,110.62,4.25,12,58.77,4.9,9,80.68,8.96,0.462,17,4,12,0.235,0.706,2025-07-14,14,2025
970,202405,C05,RT03,S04,68,672.19,9.89,57,236.35,4.15,5,6.46,1.29,0.838,5,3,5,0.6,1.0,2025-07-14,14,2025
971,202405,C05,RT03,S04,33,50.08,1.52,22,81.44,3.7,6,20.78,3.46,0.667,22,9,15,0.409,0.682,2025-07-14,14,2025
972,202405,C03,RT01,S05,17,19.72,1.16,4,39.5,9.88,4,36.34,9.09,0.235,26,18,24,0.692,0.923,2025-07-14,14,2025
973,202405,C03,RT01,S05,98,376.52,3.84,69,516.52,7.49,25,153.76,6.15,0.704,17,3,15,0.176,0.882,2025-07-14,14,2025
974,202405,C03,RT01,S05,21,190.8,9.09,2,7.16,3.58,2,10.89,5.45,0.095,17,9,12,0.529,0.706,2025-07-14,14,2025
975,202405,C01,RT01,S06,32,250.08,7.82,20,62.71,3.14,7,43.72,6.25,0.625,38,20,8,0.526,0.211,2025-07-14,14,2025
976,202405,C01,RT01,S06,30,53.05,1.77,3,14.23,4.74,13,92.58,7.12,0.1,45,19,5,0.422,0.111,2025-07-14,14,2025
977,202405,C01,RT01,S06,31,163.72,5.28,9,15.26,1.7,20,179.4,8.97,0.29,12,9,5,0.75,0.417,2025-07-14,14,2025
978,202405,C02,RT03,S07,98,668.6,6.82,86,785.33,9.13,0,9.94,0.0,0.878,5,3,1,0.6,0.2,2025-07-14,14,2025
979,202405,C02,RT03,S07,73,274.72,3.76,13,62.84,4.83,37,244.88,6.62,0.178,24,3,9,0.125,0.375,2025-07-14,14,2025
980,202405,C02,RT03,S07,66,590.73,8.95,53,326.21,6.15,13,21.67,1.67,0.803,23,20,21,0.87,0.913,2025-07-14,14,2025
981,202405,C02,RT02,S08,81,426.07,5.26,48,454.81,9.48,18,86.13,4.79,0.593,14,6,0,0.429,0.0,2025-07-14,14,2025
982,202405,C02,RT02,S08,91,636.36,6.99,73,182.59,2.5,14,23.69,1.69,0.802,48,47,24,0.979,0.5,2025-07-14,14,2025
983,202405,C02,RT02,S08,18,146.1,8.12,0,8.94,0.0,13,103.79,7.98,0.0,8,5,3,0.625,0.375,2025-07-14,14,2025
984,202405,C05,RT02,S09,58,304.04,5.24,57,511.82,8.98,0,2.38,0.0,0.983,48,13,17,0.271,0.354,2025-07-14,14,2025
985,202405,C05,RT02,S09,80,234.37,2.93,26,230.16,8.85,0,7.73,0.0,0.325,8,6,0,0.75,0.0,2025-07-14,14,2025
986,202405,C05,RT02,S09,45,49.54,1.1,8,46.73,5.84,28,136.29,4.87,0.178,31,31,1,1.0,0.032,2025-07-14,14,2025
987,202405,C05,RT02,S10,24,206.87,8.62,19,66.93,3.52,2,12.26,6.13,0.792,8,6,3,0.75,0.375,2025-07-14,14,2025
988,202405,C05,RT02,S10,66,391.28,5.93,57,124.56,2.19,4,39.12,9.78,0.864,36,8,18,0.222,0.5,2025-07-14,14,2025
989,202405,C05,RT02,S10,54,189.88,3.52,53,390.0,7.36,0,4.04,0.0,0.981,11,7,10,0.636,0.909,2025-07-14,14,2025
990,202405,C02,RT02,S11,46,400.3,8.7,15,96.5,6.43,24,44.05,1.84,0.326,43,14,11,0.326,0.256,2025-07-14,14,2025
991,202405,C02,RT02,S11,64,552.77,8.64,31,279.63,9.02,8,41.43,5.18,0.484,43,12,17,0.279,0.395,2025-07-14,14,2025
992,202405,C02,RT02,S11,32,237.36,7.42,19,171.12,9.01,11,73.15,6.65,0.594,20,8,6,0.4,0.3,2025-07-14,14,2025
993,202405,C04,RT01,S12,99,548.41,5.54,39,268.04,6.87,5,19.61,3.92,0.394,28,5,27,0.179,0.964,2025-07-14,14,2025
994,202405,C04,RT01,S12,69,260.05,3.77,48,191.58,3.99,18,69.71,3.87,0.696,38,1,0,0.026,0.0,2025-07-14,14,2025
995,202405,C04,RT01,S12,93,186.41,2.0,35,115.78,3.31,43,351.21,8.17,0.376,39,20,29,0.513,0.744,2025-07-14,14,2025
996,202405,C03,RT02,S13,69,334.2,4.84,59,114.1,1.93,8,10.0,1.25,0.855,47,37,9,0.787,0.191,2025-07-14,14,2025
997,202405,C03,RT02,S13,10,93.57,9.36,1,3.6,3.6,0,7.08,0.0,0.1,15,15,13,1.0,0.867,2025-07-14,14,2025
998,202405,C03,RT02,S13,63,205.35,3.26,6,8.49,1.42,31,74.3,2.4,0.095,6,5,0,0.833,0.0,2025-07-14,14,2025
999,202405,C03,RT01,S14,71,666.02,9.38,27,262.69,9.73,25,92.43,3.7,0.38,26,9,4,0.346,0.154,2025-07-14,14,2025
1000,202405,C03,RT01,S14,65,237.99,3.66,39,236.47,6.06,6,38.82,6.47,0.6,0,0,0,0.0,0.0,2025-07-14,14,2025
1001,202405,C03,RT01,S14,17,18.83,1.11,4,10.53,2.63,0,1.66,0.0,0.235,41,22,15,0.537,0.366,2025-07-14,14,2025
1002,202405,C01,RT03,S15,36,353.07,9.81,31,104.52,3.37,1,7.05,7.05,0.861,27,4,14,0.148,0.519,2025-07-14,14,2025
1003,202405,C01,RT03,S15,53,325.36,6.14,31,155.54,5.02,13,99.62,7.66,0.585,1,1,1,1.0,1.0,2025-07-14,14,2025
1004,202405,C01,RT03,S15,27,48.48,1.8,2,5.84,2.92,23,39.02,1.7,0.074,49,14,49,0.286,1.0,2025-07-14,14,2025
1005,202405,C02,RT03,S16,28,112.68,4.02,24,87.38,3.64,3,20.38,6.79,0.857,16,16,13,1.0,0.812,2025-07-14,14,2025
1006,202405,C02,RT03,S16,80,365.07,4.56,62,490.06,7.9,4,7.91,1.98,0.775,11,6,2,0.545,0.182,2025-07-14,14,2025
1007,202405,C02,RT03,S16,23,182.36,7.93,3,20.51,6.84,11,17.17,1.56,0.13,19,11,8,0.579,0.421,2025-07-14,14,2025
1008,202405,C05,RT02,S17,84,122.66,1.46,2,15.59,7.79,50,224.4,4.49,0.024,23,16,8,0.696,0.348,2025-07-14,14,2025
1009,202405,C05,RT02,S17,20,74.28,3.71,10,97.89,9.79,2,8.32,4.16,0.5,35,27,5,0.771,0.143,2025-07-14,14,2025
1010,202405,C05,RT02,S17,92,691.38,7.51,12,79.64,6.64,18,145.36,8.08,0.13,8,1,0,0.125,0.0,2025-07-14,14,2025
1011,202405,C04,RT02,S18,85,501.75,5.9,85,245.75,2.89,0,8.75,0.0,1.0,8,4,8,0.5,1.0,2025-07-14,14,2025
1012,202405,C04,RT02,S18,74,683.3,9.23,11,68.81,6.26,21,68.1,3.24,0.149,0,0,0,0.0,0.0,2025-07-14,14,2025
1013,202405,C04,RT02,S18,78,428.56,5.49,23,70.51,3.07,50,400.03,8.0,0.295,33,2,4,0.061,0.121,2025-07-14,14,2025
1014,202405,C03,RT03,S19,31,230.13,7.42,12,14.12,1.18,8,10.62,1.33,0.387,35,6,4,0.171,0.114,2025-07-14,14,2025
1015,202405,C03,RT03,S19,66,595.89,9.03,32,258.74,8.09,20,111.77,5.59,0.485,29,4,23,0.138,0.793,2025-07-14,14,2025
1016,202405,C03,RT03,S19,45,248.67,5.53,41,105.96,2.58,3,29.58,9.86,0.911,18,2,17,0.111,0.944,2025-07-14,14,2025
1017,202405,C04,RT02,S20,10,91.26,9.13,0,8.55,0.0,6,58.11,9.69,0.0,14,0,11,0.0,0.786,2025-07-14,14,2025
1018,202405,C04,RT02,S20,91,196.46,2.16,85,445.83,5.25,1,7.84,7.84,0.934,5,1,5,0.2,1.0,2025-07-14,14,2025
1019,202405,C04,RT02,S20,38,72.66,1.91,32,106.79,3.34,2,18.18,9.09,0.842,34,33,31,0.971,0.912,2025-07-14,14,2025
1020,202406,C01,RT02,S01,98,724.43,7.39,92,261.59,2.84,1,5.8,5.8,0.939,31,25,18,0.806,0.581,2025-07-14,14,2025
1021,202406,C01,RT02,S01,32,233.39,7.29,11,52.08,4.73,16,53.03,3.31,0.344,48,11,33,0.229,0.688,2025-07-14,14,2025
1022,202406,C01,RT02,S01,42,263.32,6.27,20,81.59,4.08,8,27.12,3.39,0.476,23,19,19,0.826,0.826,2025-07-14,14,2025
1023,202406,C03,RT03,S02,19,78.72,4.14,6,22.14,3.69,9,27.82,3.09,0.316,19,7,7,0.368,0.368,2025-07-14,14,2025
1024,202406,C03,RT03,S02,46,194.09,4.22,34,84.84,2.5,11,35.74,3.25,0.739,11,6,0,0.545,0.0,2025-07-14,14,2025
1025,202406,C03,RT03,S02,36,339.14,9.42,31,272.86,8.8,3,20.42,6.81,0.861,41,8,39,0.195,0.951,2025-07-14,14,2025
1026,202406,C05,RT01,S03,66,264.73,4.01,54,358.18,6.63,8,42.61,5.33,0.818,34,23,1,0.676,0.029,2025-07-14,14,2025
1027,202406,C05,RT01,S03,61,371.66,6.09,21,90.54,4.31,16,133.63,8.35,0.344,45,17,38,0.378,0.844,2025-07-14,14,2025
1028,202406,C05,RT01,S03,36,259.34,7.2,19,108.1,5.69,1,3.77,3.77,0.528,27,4,26,0.148,0.963,2025-07-14,14,2025
1029,202406,C02,RT03,S04,60,102.49,1.71,39,372.14,9.54,21,141.73,6.75,0.65,13,9,10,0.692,0.769,2025-07-14,14,2025
1030,202406,C02,RT03,S04,41,365.67,8.92,17,56.24,3.31,13,78.6,6.05,0.415,45,23,13,0.511,0.289,2025-07-14,14,2025
1031,202406,C02,RT03,S04,48,235.52,4.91,34,228.87,6.73,8,52.9,6.61,0.708,17,2,12,0.118,0.706,2025-07-14,14,2025
1032,202406,C05,RT01,S05,16,129.02,8.06,7,60.15,8.59,6,46.86,7.81,0.438,15,3,4,0.2,0.267,2025-07-14,14,2025
1033,202406,C05,RT01,S05,93,861.2,9.26,62,281.63,4.54,16,125.08,7.82,0.667,32,17,10,0.531,0.312,2025-07-14,14,2025
1034,202406,C05,RT01,S05,16,32.54,2.03,0,2.87,0.0,15,104.25,6.95,0.0,4,1,0,0.25,0.0,2025-07-14,14,2025
1035,202406,C01,RT01,S06,87,103.04,1.18,67,590.26,8.81,15,104.07,6.94,0.77,37,4,22,0.108,0.595,2025-07-14,14,2025
1036,202406,C01,RT01,S06,85,359.49,4.23,6,19.72,3.29,13,21.72,1.67,0.071,48,18,45,0.375,0.938,2025-07-14,14,2025
1037,202406,C01,RT01,S06,98,979.6,10.0,39,176.91,4.54,6,11.26,1.88,0.398,35,12,35,0.343,1.0,2025-07-14,14,2025
1038,202406,C02,RT02,S07,10,10.67,1.07,4,20.47,5.12,3,17.18,5.73,0.4,14,1,0,0.071,0.0,2025-07-14,14,2025
1039,202406,C02,RT02,S07,84,112.94,1.34,73,171.24,2.35,9,50.1,5.57,0.869,33,32,4,0.97,0.121,2025-07-14,14,2025
1040,202406,C02,RT02,S07,14,20.53,1.47,0,3.12,0.0,8,25.78,3.22,0.0,27,12,7,0.444,0.259,2025-07-14,14,2025
1041,202406,C05,RT03,S08,92,795.29,8.64,45,425.67,9.46,18,82.07,4.56,0.489,37,11,21,0.297,0.568,2025-07-14,14,2025
1042,202406,C05,RT03,S08,20,157.46,7.87,1,1.69,1.69,10,41.85,4.19,0.05,41,33,37,0.805,0.902,2025-07-14,14,2025
1043,202406,C05,RT03,S08,51,240.74,4.72,17,150.78,8.87,29,258.77,8.92,0.333,48,43,7,0.896,0.146,2025-07-14,14,2025
1044,202406,C05,RT01,S09,99,871.78,8.81,40,209.43,5.24,42,76.76,1.83,0.404,26,9,18,0.346,0.692,2025-07-14,14,2025
1045,202406,C05,RT01,S09,25,147.41,5.9,21,95.56,4.55,0,3.94,0.0,0.84,25,2,21,0.08,0.84,2025-07-14,14,2025
1046,202406,C05,RT01,S09,72,266.62,3.7,35,55.91,1.6,5,37.65,7.53,0.486,17,10,4,0.588,0.235,2025-07-14,14,2025
1047,202406,C03,RT03,S10,76,709.7,9.34,2,14.06,7.03,62,153.96,2.48,0.026,28,9,15,0.321,0.536,2025-07-14,14,2025
1048,202406,C03,RT03,S10,35,245.47,7.01,14,35.34,2.52,0,8.24,0.0,0.4,33,5,3,0.152,0.091,2025-07-14,14,2025
1049,202406,C03,RT03,S10,44,365.95,8.32,12,68.7,5.73,16,80.76,5.05,0.273,47,44,29,0.936,0.617,2025-07-14,14,2025
1050,202406,C02,RT02,S11,25,26.09,1.04,22,142.25,6.47,1,6.79,6.79,0.88,42,26,34,0.619,0.81,2025-07-14,14,2025
1051,202406,C02,RT02,S11,77,640.01,8.31,34,223.51,6.57,35,272.5,7.79,0.442,21,19,4,0.905,0.19,2025-07-14,14,2025
1052,202406,C02,RT02,S11,26,195.25,7.51,15,42.68,2.85,10,33.14,3.31,0.577,27,6,19,0.222,0.704,2025-07-14,14,2025
1053,202406,C01,RT01,S12,84,288.97,3.44,69,194.32,2.82,8,63.3,7.91,0.821,10,1,8,0.1,0.8,2025-07-14,14,2025
1054,202406,C01,RT01,S12,46,176.46,3.84,12,77.62,6.47,11,92.72,8.43,0.261,11,6,2,0.545,0.182,2025-07-14,14,2025
1055,202406,C01,RT01,S12,66,426.56,6.46,21,199.58,9.5,39,180.15,4.62,0.318,23,12,20,0.522,0.87,2025-07-14,14,2025
1056,202406,C05,RT02,S13,100,289.17,2.89,29,195.39,6.74,11,83.4,7.58,0.29,23,3,0,0.13,0.0,2025-07-14,14,2025
1057,202406,C05,RT02,S13,64,90.7,1.42,28,73.54,2.63,18,121.39,6.74,0.438,43,28,21,0.651,0.488,2025-07-14,14,2025
1058,202406,C05,RT02,S13,99,318.41,3.22,57,228.04,4.0,8,36.18,4.52,0.576,46,34,1,0.739,0.022,2025-07-14,14,2025
1059,202406,C05,RT01,S14,51,281.32,5.52,49,232.5,4.74,2,16.68,8.34,0.961,11,4,4,0.364,0.364,2025-07-14,14,2025
1060,202406,C05,RT01,S14,32,141.74,4.43,30,179.58,5.99,0,2.97,0.0,0.938,32,6,13,0.188,0.406,2025-07-14,14,2025
1061,202406,C05,RT01,S14,52,146.08,2.81,50,308.37,6.17,2,19.1,9.55,0.962,44,26,16,0.591,0.364,2025-07-14,14,2025
1062,202406,C05,RT02,S15,35,271.71,7.76,32,138.81,4.34,2,5.52,2.76,0.914,45,21,5,0.467,0.111,2025-07-14,14,2025
1063,202406,C05,RT02,S15,92,702.97,7.64,62,438.6,7.07,1,5.39,5.39,0.674,4,3,2,0.75,0.5,2025-07-14,14,2025
1064,202406,C05,RT02,S15,30,54.79,1.83,18,36.76,2.04,10,87.51,8.75,0.6,20,16,20,0.8,1.0,2025-07-14,14,2025
1065,202406,C04,RT02,S16,13,47.12,3.62,1,6.2,6.2,6,59.99,10.0,0.077,31,22,14,0.71,0.452,2025-07-14,14,2025
1066,202406,C04,RT02,S16,26,209.52,8.06,8,76.01,9.5,5,44.41,8.88,0.308,20,0,15,0.0,0.75,2025-07-14,14,2025
1067,202406,C04,RT02,S16,42,394.38,9.39,29,136.85,4.72,12,65.08,5.42,0.69,38,1,1,0.026,0.026,2025-07-14,14,2025
1068,202406,C03,RT02,S17,68,671.42,9.87,48,471.68,9.83,13,51.18,3.94,0.706,23,7,2,0.304,0.087,2025-07-14,14,2025
1069,202406,C03,RT02,S17,48,355.75,7.41,12,75.93,6.33,2,12.18,6.09,0.25,15,14,5,0.933,0.333,2025-07-14,14,2025
1070,202406,C03,RT02,S17,48,239.25,4.98,41,143.76,3.51,2,3.66,1.83,0.854,8,2,5,0.25,0.625,2025-07-14,14,2025
1071,202406,C01,RT02,S18,69,430.54,6.24,21,77.49,3.69,5,17.86,3.57,0.304,36,18,1,0.5,0.028,2025-07-14,14,2025
1072,202406,C01,RT02,S18,96,693.56,7.22,30,201.87,6.73,27,201.45,7.46,0.312,38,37,38,0.974,1.0,2025-07-14,14,2025
1073,202406,C01,RT02,S18,72,481.0,6.68,70,396.67,5.67,1,5.42,5.42,0.972,44,16,20,0.364,0.455,2025-07-14,14,2025
1074,202406,C05,RT02,S19,17,38.38,2.26,8,57.76,7.22,9,30.77,3.42,0.471,9,6,8,0.667,0.889,2025-07-14,14,2025
1075,202406,C05,RT02,S19,67,621.27,9.27,56,178.46,3.19,1,9.8,9.8,0.836,24,21,11,0.875,0.458,2025-07-14,14,2025
1076,202406,C05,RT02,S19,12,102.74,8.56,11,99.98,9.09,0,7.02,0.0,0.917,14,1,2,0.071,0.143,2025-07-14,14,2025
1077,202406,C04,RT03,S20,35,231.98,6.63,16,121.04,7.57,19,52.16,2.75,0.457,4,0,2,0.0,0.5,2025-07-14,14,2025
1078,202406,C04,RT03,S20,62,323.43,5.22,25,118.14,4.73,24,86.04,3.59,0.403,27,13,17,0.481,0.63,2025-07-14,14,2025
1079,202406,C04,RT03,S20,20,196.19,9.81,18,46.77,2.6,1,3.18,3.18,0.9,50,49,45,0.98,0.9,2025-07-14,14,2025
1080,202407,C05,RT03,S01,18,172.48,9.58,17,143.59,8.45,1,8.66,8.66,0.944,29,20,1,0.69,0.034,2025-07-14,14,2025
1081,202407,C05,RT03,S01,99,353.78,3.57,11,34.72,3.16,59,394.59,6.69,0.111,1,1,1,1.0,1.0,2025-07-14,14,2025
1082,202407,C05,RT03,S01,56,352.54,6.3,17,43.11,2.54,22,145.8,6.63,0.304,41,24,9,0.585,0.22,2025-07-14,14,2025
1083,202407,C03,RT01,S02,43,407.88,9.49,33,313.09,9.49,10,14.05,1.41,0.767,12,11,6,0.917,0.5,2025-07-14,14,2025
1084,202407,C03,RT01,S02,33,141.93,4.3,10,73.05,7.3,3,16.71,5.57,0.303,8,5,2,0.625,0.25,2025-07-14,14,2025
1085,202407,C03,RT01,S02,43,77.94,1.81,1,8.07,8.07,20,43.9,2.19,0.023,31,21,29,0.677,0.935,2025-07-14,14,2025
1086,202407,C05,RT03,S03,74,147.65,2.0,61,242.15,3.97,0,9.97,0.0,0.824,18,6,13,0.333,0.722,2025-07-14,14,2025
1087,202407,C05,RT03,S03,15,90.86,6.06,11,53.14,4.83,0,7.23,0.0,0.733,32,11,15,0.344,0.469,2025-07-14,14,2025
1088,202407,C05,RT03,S03,88,680.48,7.73,6,27.93,4.66,76,109.97,1.45,0.068,31,2,19,0.065,0.613,2025-07-14,14,2025
1089,202407,C03,RT01,S04,79,550.72,6.97,74,251.8,3.4,5,9.16,1.83,0.937,47,32,26,0.681,0.553,2025-07-14,14,2025
1090,202407,C03,RT01,S04,15,61.12,4.07,8,10.51,1.31,3,12.04,4.01,0.533,13,5,7,0.385,0.538,2025-07-14,14,2025
1091,202407,C03,RT01,S04,56,191.38,3.42,7,15.11,2.16,15,119.74,7.98,0.125,19,0,0,0.0,0.0,2025-07-14,14,2025
1092,202407,C05,RT03,S05,28,157.84,5.64,7,17.85,2.55,3,7.61,2.54,0.25,9,3,1,0.333,0.111,2025-07-14,14,2025
1093,202407,C05,RT03,S05,17,120.38,7.08,10,40.23,4.02,0,6.97,0.0,0.588,28,23,23,0.821,0.821,2025-07-14,14,2025
